from_id,to_id,distance,walk_time,status
P3671,P2920,10,1,open
P3672,P0147,6,1,open
P3673,P1353,7,1,open
P3674,P1130,4,1,open
P3675,P1444,3,1,open
P3676,P0755,9,1,open
P3677,P1487,8,1,open
P3678,P1385,4,1,open
P3679,P2604,6,1,open
P3680,P2612,2,1,open
P3681,P2260,3,1,open
P3682,P2409,9,1,open
P3683,P0888,3,1,open
P3684,P1719,10,1,open
P3685,P2914,4,1,open
P3686,P2995,2,1,open
P3687,P0484,9,1,open
P3688,P1997,5,1,open
P3689,P3331,3,1,open
P3690,P1097,1,1,open
P3691,P2877,4,1,open
P3692,P0389,8,1,open
P3693,P3114,5,1,open
P3694,P0392,8,1,open
P3695,P1007,7,1,open
P3696,P3502,1,1,open
P3697,P0251,9,1,open
P3698,P1822,5,1,open
P3699,P0314,4,1,open
P3700,P0310,8,1,open
P3701,P2104,7,1,open
P3702,P1657,3,1,open
P3703,P2484,4,1,open
P3704,P1447,4,1,open
P3705,P3017,4,1,open
P3706,P0034,10,1,open
P3707,P2823,8,1,open
P3708,P3463,9,1,open
P3709,P0601,10,1,open
P3710,P1633,9,1,open
P3711,P2070,9,1,open
P3712,P0565,5,1,open
P3713,P1504,7,1,open
P3714,P3097,8,1,open
P3715,P2646,4,1,open
P3716,P1912,4,1,open
P3717,P3587,4,1,open
P3718,P0447,7,1,open
P3719,P2161,2,1,open
P3720,P0093,8,1,open
P3721,P0863,4,1,open
P3722,P0341,6,1,open
P3723,P1372,4,1,open
P3724,P1009,6,1,open
P3725,P3216,7,1,open
P3726,P1966,1,1,open
P3727,P1446,4,1,open
P3728,P0574,8,1,open
P3729,P1653,3,1,open
P3730,P2751,3,1,open
P3731,P1393,8,1,open
P3732,P1237,3,1,open
P3733,P1007,10,1,open
P3734,P0039,8,1,open
P3735,P1650,4,1,open
P3736,P0230,6,1,open
P3737,P0294,3,1,open
P3738,P1986,7,1,open
P3739,P0842,6,1,open
P3740,P0854,5,1,open
P3741,P2358,7,1,open
P3742,P1695,10,1,open
P3743,P2250,2,1,open
P3744,P2827,5,1,open
P3745,P1089,7,1,open
P3746,P3189,5,1,open
P3747,P2723,4,1,open
P3748,P0262,8,1,open
P3749,P3003,5,1,open
P3750,P3092,4,1,open
P3751,P2156,10,1,open
P3752,P0033,4,1,open
P3753,P3498,10,1,open
P3754,P2000,3,1,open
P3755,P0889,6,1,open
P3756,P2337,3,1,open
P3757,P1094,2,1,open
P3758,P0379,4,1,open
P3759,P3497,7,1,open
P3760,P2494,10,1,open
P3761,P3227,3,1,open
P3762,P3462,8,1,open
P3763,P2950,8,1,open
P3764,P3617,1,1,open
P3765,P2189,5,1,open
P3766,P2668,10,1,open
P3767,P0880,4,1,open
P3768,P0718,6,1,open
P3769,P2479,2,1,open
P3770,P0155,9,1,open
P3771,P1428,9,1,open
P3772,P3035,9,1,open
P3773,P0173,4,1,open
P3774,P3174,5,1,open
P3775,P3368,7,1,open
P3776,P2844,9,1,open
P3777,P0512,9,1,open
P3778,P1624,6,1,open
P3779,P2918,5,1,open
P3780,P2857,2,1,open
P3781,P0839,4,1,open
P3782,P1882,9,1,open
P3783,P1473,8,1,open
P3784,P2997,7,1,open
P3785,P3052,2,1,open
P3786,P3107,3,1,open
P3787,P2035,10,1,open
P3788,P3018,1,1,open
P3789,P2098,2,1,open
P3790,P2537,5,1,open
P3791,P1701,6,1,open
P3792,P1006,7,1,open
P3793,P1455,9,1,open
P3794,P2055,5,1,open
P3795,P2535,4,1,open
P3796,P3232,4,1,open
P3797,P0476,4,1,open
P3798,P1434,3,1,open
P3799,P0834,8,1,open
P3800,P1228,5,1,open
P3801,P3666,1,1,open
P3802,P1552,7,1,open
P3803,P3396,8,1,open
P3804,P1692,6,1,open
P3805,P3126,5,1,open
P3806,P0770,5,1,open
P3807,P1426,2,1,open
P3808,P1134,7,1,open
P3809,P1484,4,1,open
P3810,P2089,10,1,open
P3811,P1089,10,1,open
P3812,P0096,3,1,open
P3813,P3084,3,1,open
P3814,P3146,7,1,open
P3815,P2867,8,1,open
P3816,P1504,2,1,open
P3817,P1296,8,1,open
P3818,P3273,9,1,open
P3819,P3309,7,1,open
P3820,P2567,7,1,open
P3821,P1226,5,1,open
P3822,P1564,1,1,open
P3823,P0046,3,1,open
P3824,P0764,3,1,open
P3825,P0160,4,1,open
P3826,P2422,6,1,open
P3827,P0383,2,1,open
P3828,P1271,3,1,open
P3829,P0693,9,1,open
P3830,P1007,10,1,open
P3831,P1865,4,1,open
P3832,P3592,7,1,open
P3833,P1653,7,1,open
P3834,P0320,7,1,open
P3835,P3135,5,1,open
P3836,P3138,3,1,open
P3837,P2562,5,1,open
P3838,P2292,2,1,open
P3839,P0314,8,1,open
P3840,P0411,7,1,open
P3841,P0663,1,1,open
P3842,P0733,2,1,open
P3843,P0792,7,1,open
P3844,P0371,2,1,open
P3845,P3299,5,1,open
P3846,P1506,2,1,open
P3847,P0908,4,1,open
P3848,P2214,4,1,open
P3849,P3724,2,1,open
P3850,P1300,8,1,open
P3851,P0837,2,1,open
P3852,P1450,9,1,open
P3853,P1895,9,1,open
P3854,P2719,8,1,open
P3855,P3185,5,1,open
P3856,P2120,2,1,open
P3857,P2578,1,1,open
P3858,P2185,5,1,open
P3859,P1611,10,1,open
P3860,P0839,10,1,open
P3861,P1497,8,1,open
P3862,P3304,8,1,open
P3863,P3218,10,1,open
P3864,P2857,1,1,open
P3865,P2204,1,1,open
P3866,P2535,3,1,open
P3867,P1641,2,1,open
P3868,P3818,2,1,open
P3869,P2223,2,1,open
P3870,P1933,7,1,open
P3871,P0444,3,1,open
P3872,P3110,2,1,open
P3873,P3712,10,1,open
P3874,P0999,4,1,open
P3875,P0872,10,1,open
P3876,P2808,7,1,open
P3877,P2294,9,1,open
P3878,P2949,5,1,open
P3879,P2726,8,1,open
P3880,P1183,5,1,open
P3881,P3162,5,1,open
P3882,P0901,7,1,open
P3883,P3850,3,1,open
P3884,P1104,2,1,open
P3885,P3583,10,1,open
P3886,P2793,10,1,open
P3887,P1785,3,1,open
P3888,P3826,8,1,open
P3889,P2504,5,1,open
P3890,P3181,3,1,open
P3891,P3037,4,1,open
P3892,P2356,10,1,open
P3893,P3057,4,1,open
P3894,P3482,8,1,open
P3895,P0970,10,1,open
P3896,P0908,4,1,open
P3897,P0470,10,1,open
P3898,P3774,10,1,open
P3899,P2309,7,1,open
P3900,P2928,9,1,open
P3901,P0505,2,1,open
P3902,P2582,3,1,open
P3903,P1745,7,1,open
P3904,P2577,1,1,open
P3905,P3649,1,1,open
P3906,P3528,8,1,open
P3907,P2090,7,1,open
P3908,P2647,4,1,open
P3909,P3100,7,1,open
P3910,P1064,10,1,open
P3911,P2914,9,1,open
P3912,P1027,6,1,open
P3913,P0546,10,1,open
P3914,P3597,3,1,open
P3915,P1419,10,1,open
P3916,P3599,4,1,open
P3917,P1530,5,1,open
P3918,P2961,10,1,open
P3919,P1227,1,1,open
P3920,P2621,5,1,open
P3921,P1974,7,1,open
P3922,P2179,5,1,open
P3923,P0789,2,1,open
P3924,P2181,6,1,open
P3925,P2316,4,1,open
P3926,P1896,10,1,open
P3927,P0373,9,1,open
P3928,P3077,3,1,open
P3929,P3523,3,1,open
P3930,P2321,6,1,open
P3931,P3261,3,1,open
P3932,P3873,10,1,open
P3933,P0295,7,1,open
P3934,P3310,7,1,open
P3935,P1771,1,1,open
P3936,P0194,5,1,open
P3937,P0920,4,1,open
P3938,P0075,2,1,open
P3939,P3308,1,1,open
P3940,P1630,7,1,open
P3941,P2942,8,1,open
P3942,P1539,6,1,open
P3943,P1935,4,1,open
P3944,P2459,4,1,open
P3945,P3684,3,1,open
P3946,P0247,9,1,open
P3947,P3711,8,1,open
P3948,P0416,7,1,open
P3949,P2782,1,1,open
P3950,P1385,9,1,open
P3951,P0293,8,1,open
P3952,P3897,1,1,open
P3953,P2121,7,1,open
P3954,P3795,3,1,open
P3955,P2333,9,1,open
P3956,P1346,9,1,open
P3957,P3820,9,1,open
P3958,P3322,10,1,open
P3959,P1867,2,1,open
P3960,P0924,9,1,open
P3961,P0883,7,1,open
P3962,P3274,5,1,open
P3963,P0978,4,1,open
P3964,P3221,5,1,open
P3965,P2212,5,1,open
P3966,P2813,2,1,open
P3967,P0033,4,1,open
P3968,P3930,4,1,open
P3969,P2324,5,1,open
P3970,P3518,4,1,open
P3971,P3387,3,1,open
P3972,P1736,4,1,open
P3973,P1296,9,1,open
P3974,P3374,9,1,open
P3975,P2582,5,1,open
P3976,P2833,7,1,open
P3977,P0500,1,1,open
P3978,P1579,8,1,open
P3979,P3512,10,1,open
P3980,P0709,3,1,open
P3981,P2292,7,1,open
P3982,P0638,4,1,open
P3983,P3218,2,1,open
P3984,P2151,1,1,open
P3985,P1296,8,1,open
P3986,P0001,10,1,open
P3987,P1031,4,1,open
P3988,P1800,3,1,open
P3989,P0778,1,1,open
P3990,P3460,4,1,open
P3991,P3985,4,1,open
P3992,P1171,3,1,open
P3993,P1148,4,1,open
P3994,P0889,5,1,open
P3995,P2245,7,1,open
P3996,P1986,7,1,open
P3997,P3279,2,1,open
P3998,P3486,1,1,open
P3999,P2367,10,1,open
P4000,P2010,10,1,open
P4001,P3288,7,1,open
P4002,P0718,5,1,open
P4003,P1672,4,1,open
P4004,P2268,9,1,open
P4005,P3122,5,1,open
P4006,P0869,3,1,open
P4007,P2541,1,1,open
P4008,P2303,1,1,open
P4009,P0800,7,1,open
P4010,P2222,7,1,open
P4011,P0330,1,1,open
P4012,P0605,9,1,open
P4013,P3980,3,1,open
P4014,P3089,5,1,open
P4015,P3830,9,1,open
P4016,P3261,7,1,open
P4017,P3943,5,1,open
P4018,P1481,2,1,open
P4019,P3332,3,1,open
P4020,P2470,3,1,open
P4021,P3773,6,1,open
P4022,P2479,4,1,open
P4023,P3141,9,1,open
P4024,P0307,4,1,open
P4025,P3553,5,1,open
P4026,P1701,8,1,open
P4027,P1254,6,1,open
P4028,P2138,10,1,open
P4029,P1806,8,1,open
P4030,P3331,8,1,open
P4031,P1441,3,1,open
P4032,P3347,7,1,open
P4033,P1659,5,1,open
P4034,P0790,8,1,open
P4035,P2059,5,1,open
P4036,P1745,7,1,open
P4037,P3266,3,1,open
P4038,P1838,2,1,open
P4039,P3479,8,1,open
P4040,P0952,2,1,open
P4041,P0709,2,1,open
P4042,P1788,1,1,open
P4043,P3022,6,1,open
P4044,P3363,5,1,open
P4045,P1583,1,1,open
P4046,P2706,2,1,open
P4047,P3398,7,1,open
P4048,P2104,8,1,open
P4049,P3016,7,1,open
P4050,P1548,1,1,open
P4051,P0162,2,1,open
P4052,P0087,7,1,open
P4053,P2241,8,1,open
P4054,P3389,8,1,open
P4055,P1374,6,1,open
P4056,P2441,7,1,open
P4057,P1146,10,1,open
P4058,P3681,3,1,open
P4059,P2690,7,1,open
P4060,P2612,1,1,open
P4061,P3371,4,1,open
P4062,P2293,7,1,open
P4063,P1202,10,1,open
P4064,P0658,3,1,open
P4065,P0925,2,1,open
P4066,P3237,5,1,open
P4067,P2105,9,1,open
P4068,P0422,3,1,open
P4069,P2384,9,1,open
P4070,P4068,10,1,open
P4071,P3095,2,1,open
P4072,P3115,5,1,open
P4073,P0153,6,1,open
P4074,P1595,3,1,open
P4075,P1883,7,1,open
P4076,P3048,6,1,open
P4077,P2550,7,1,open
P4078,P0184,4,1,open
P4079,P1694,7,1,open
P4080,P1440,8,1,open
P4081,P1354,10,1,open
P4082,P2589,2,1,open
P4083,P0247,1,1,open
P4084,P1245,1,1,open
P4085,P0201,2,1,open
P4086,P3343,1,1,open
P4087,P3923,8,1,open
P4088,P3004,2,1,open
P4089,P1246,2,1,open
P4090,P2133,1,1,open
P4091,P1374,5,1,open
P4092,P3537,3,1,open
P4093,P3072,6,1,open
P4094,P1411,8,1,open
P4095,P3994,5,1,open
P4096,P4010,7,1,open
P4097,P2781,7,1,open
P4098,P3101,4,1,open
P4099,P4009,4,1,open
P4100,P3425,6,1,open
P4101,P1613,2,1,open
P4102,P3898,4,1,open
P4103,P3287,3,1,open
P4104,P1834,9,1,open
P4105,P0987,10,1,open
P4106,P3186,1,1,open
P4107,P3028,3,1,open
P4108,P2775,2,1,open
P4109,P0859,1,1,open
P4110,P1477,9,1,open
P4111,P2917,7,1,open
P4112,P2423,7,1,open
P4113,P2533,7,1,open
P4114,P0345,4,1,open
P4115,P3857,10,1,open
P4116,P0897,1,1,open
P4117,P2010,2,1,open
P4118,P1359,2,1,open
P4119,P3592,7,1,open
P4120,P0953,10,1,open
P4121,P2230,5,1,open
P4122,P0627,3,1,open
P4123,P1414,3,1,open
P4124,P1087,1,1,open
P4125,P1465,7,1,open
P4126,P3448,5,1,open
P4127,P1478,1,1,open
P4128,P0107,8,1,open
P4129,P0751,7,1,open
P4130,P2217,9,1,open
P4131,P3159,3,1,open
P4132,P4106,6,1,open
P4133,P2826,10,1,open
P4134,P1180,4,1,open
P4135,P3039,4,1,open
P4136,P1781,3,1,open
P4137,P3176,2,1,open
P4138,P0105,1,1,open
P4139,P3557,4,1,open
P4140,P2932,3,1,open
P4141,P0212,2,1,open
P4142,P1805,7,1,open
P4143,P1052,7,1,open
P4144,P2617,1,1,open
P4145,P2802,4,1,open
P4146,P2207,10,1,open
P4147,P2187,1,1,open
P4148,P4074,10,1,open
P4149,P3095,7,1,open
P4150,P0644,1,1,open
P4151,P3993,10,1,open
P4152,P1839,3,1,open
P4153,P1311,3,1,open
P4154,P3667,1,1,open
P4155,P2776,4,1,open
P4156,P0131,10,1,open
P4157,P0975,10,1,open
P4158,P1831,10,1,open
P4159,P2049,8,1,open
P4160,P1284,10,1,open
P4161,P2547,6,1,open
P4162,P2079,1,1,open
P4163,P0735,8,1,open
P4164,P4153,5,1,open
P4165,P3817,4,1,open
P4166,P2618,8,1,open
P4167,P2616,3,1,open
P4168,P1772,10,1,open
P4169,P3119,1,1,open
P4170,P2398,5,1,open
P4171,P2944,7,1,open
P4172,P1795,2,1,open
P4173,P2474,1,1,open
P4174,P3137,6,1,open
P4175,P1369,3,1,open
P4176,P0585,7,1,open
P4177,P2943,9,1,open
P4178,P1854,3,1,open
P4179,P3786,7,1,open
P4180,P0885,2,1,open
P4181,P1554,2,1,open
P4182,P3026,4,1,open
P4183,P1434,8,1,open
P4184,P1093,1,1,open
P4185,P2184,7,1,open
P4186,P0961,2,1,open
P4187,P1726,5,1,open
P4188,P0926,7,1,open
P4189,P3737,4,1,open
P4190,P1709,9,1,open
P4191,P2719,1,1,open
P4192,P0174,5,1,open
P4193,P1439,9,1,open
P4194,P1120,3,1,open
P4195,P0144,6,1,open
P4196,P1207,7,1,open
P4197,P1442,7,1,open
P4198,P2681,5,1,open
P4199,P1653,10,1,open
P4200,P0916,9,1,open
P4201,P1153,7,1,open
P4202,P1908,6,1,open
P4203,P0512,3,1,open
P4204,P1876,3,1,open
P4205,P2955,4,1,open
P4206,P0699,10,1,open
P4207,P1005,5,1,open
P4208,P3524,8,1,open
P4209,P1640,4,1,open
P4210,P1891,10,1,open
P4211,P1480,3,1,open
P4212,P1645,10,1,open
P4213,P2704,3,1,open
P4214,P2612,5,1,open
P4215,P0467,3,1,open
P4216,P0082,4,1,open
P4217,P3679,6,1,open
P4218,P2902,3,1,open
P4219,P1291,10,1,open
P4220,P1524,4,1,open
P4221,P3289,3,1,open
P4222,P0348,4,1,open
P4223,P3015,6,1,open
P4224,P3231,9,1,open
P4225,P1017,6,1,open
P4226,P3674,8,1,open
P4227,P1386,7,1,open
P4228,P4211,5,1,open
P4229,P2732,5,1,open
P4230,P0675,9,1,open
P4231,P2066,4,1,open
P4232,P1544,4,1,open
P4233,P3999,3,1,open
P4234,P1548,3,1,open
P4235,P2527,10,1,open
P4236,P2860,10,1,open
P4237,P0221,7,1,open
P4238,P3002,8,1,open
P4239,P3139,3,1,open
P4240,P2793,2,1,open
P4241,P1934,2,1,open
P4242,P3584,5,1,open
P4243,P3289,1,1,open
P4244,P3880,5,1,open
P4245,P1847,9,1,open
P4246,P3600,9,1,open
P4247,P3112,8,1,open
P4248,P2842,6,1,open
P4249,P3299,9,1,open
P4250,P0278,2,1,open
P4251,P2983,8,1,open
P4252,P0967,6,1,open
P4253,P1994,3,1,open
P4254,P1805,2,1,open
P4255,P4197,10,1,open
P4256,P0026,4,1,open
P4257,P1140,8,1,open
P4258,P0456,5,1,open
P4259,P3961,6,1,open
P4260,P2646,1,1,open
P4261,P2464,3,1,open
P4262,P2815,3,1,open
P4263,P1531,3,1,open
P4264,P1201,2,1,open
P4265,P1728,5,1,open
P4266,P2257,8,1,open
P4267,P1572,3,1,open
P4268,P2797,1,1,open
P4269,P1444,10,1,open
P4270,P3827,2,1,open
P4271,P0557,7,1,open
P4272,P1459,9,1,open
P4273,P1937,6,1,open
P4274,P2755,1,1,open
P4275,P0280,5,1,open
P4276,P1115,1,1,open
P4277,P3954,8,1,open
P4278,P1796,7,1,open
P4279,P2480,3,1,open
P4280,P1837,1,1,open
P4281,P3692,4,1,open
P4282,P3386,8,1,open
P4283,P0209,8,1,open
P4284,P3767,1,1,open
P4285,P3300,6,1,open
P4286,P0514,10,1,open
P4287,P0216,7,1,open
P4288,P3563,8,1,open
P4289,P3864,9,1,open
P4290,P3758,4,1,open
P4291,P0362,8,1,open
P4292,P2386,6,1,open
P4293,P2917,6,1,open
P4294,P2394,4,1,open
P4295,P4269,5,1,open
P4296,P3310,5,1,open
P4297,P2416,8,1,open
P4298,P4074,7,1,open
P4299,P2688,2,1,open
P4300,P1656,6,1,open
P4301,P0405,6,1,open
P4302,P1546,6,1,open
P4303,P0069,8,1,open
P4304,P1437,6,1,open
P4305,P4246,8,1,open
P4306,P1872,3,1,open
P4307,P4102,1,1,open
P4308,P0346,7,1,open
P4309,P0573,5,1,open
P4310,P3443,8,1,open
P4311,P0773,6,1,open
P4312,P1562,7,1,open
P4313,P0733,6,1,open
P4314,P0139,7,1,open
P4315,P3867,3,1,open
P4316,P0467,10,1,open
P4317,P3878,3,1,open
P4318,P3309,10,1,open
P4319,P0601,1,1,open
P4320,P1826,5,1,open
P4321,P2375,9,1,open
P4322,P1278,2,1,open
P4323,P1156,7,1,open
P4324,P3688,1,1,open
P4325,P0291,8,1,open
P4326,P0935,10,1,open
P4327,P2850,3,1,open
P4328,P2380,10,1,open
P4329,P0643,4,1,open
P4330,P1190,2,1,open
P4331,P4328,5,1,open
P4332,P0553,9,1,open
P4333,P2812,5,1,open
P4334,P0465,4,1,open
P4335,P1050,9,1,open
P4336,P1751,5,1,open
P4337,P1734,8,1,open
P4338,P4079,2,1,open
P4339,P1632,5,1,open
P4340,P3285,3,1,open
P4341,P0356,7,1,open
P4342,P1929,7,1,open
P4343,P0099,7,1,open
P4344,P3218,4,1,open
P4345,P1951,9,1,open
P4346,P2327,10,1,open
P4347,P3756,2,1,open
P4348,P2278,9,1,open
P4349,P3112,3,1,open
P4350,P2771,5,1,open
P4351,P2567,5,1,open
P4352,P2106,10,1,open
P4353,P0627,10,1,open
P4354,P3943,2,1,open
P4355,P0086,6,1,open
P4356,P4323,6,1,open
P4357,P3080,5,1,open
P4358,P2317,7,1,open
P4359,P4259,5,1,open
P4360,P1151,6,1,open
P4361,P1574,9,1,open
P4362,P2858,2,1,open
P4363,P2916,9,1,open
P4364,P3642,6,1,open
P4365,P3689,8,1,open
P4366,P1348,10,1,open
P4367,P0296,1,1,open
P4368,P3092,6,1,open
P4369,P2179,2,1,open
P4370,P1676,7,1,open
P4371,P2469,1,1,open
P4372,P0549,6,1,open
P4373,P0372,4,1,open
P4374,P3819,8,1,open
P4375,P2615,10,1,open
P4376,P0013,5,1,open
P4377,P2948,10,1,open
P4378,P3518,5,1,open
P4379,P3599,1,1,open
P4380,P1620,5,1,open
P4381,P2511,2,1,open
P4382,P2591,3,1,open
P4383,P3879,7,1,open
P4384,P1002,9,1,open
P4385,P2269,4,1,open
P4386,P3191,4,1,open
P4387,P1600,10,1,open
P4388,P3288,3,1,open
P4389,P0652,8,1,open
P4390,P1839,10,1,open
P4391,P3557,1,1,open
P4392,P1637,6,1,open
P4393,P3914,3,1,open
P4394,P3796,1,1,open
P4395,P1056,2,1,open
P4396,P4278,10,1,open
P4397,P2643,8,1,open
P4398,P1748,4,1,open
P4399,P4346,8,1,open
P4400,P2573,5,1,open
P4401,P3706,2,1,open
P4402,P2053,7,1,open
P4403,P3003,7,1,open
P4404,P3133,7,1,open
P4405,P1724,9,1,open
P4406,P1906,4,1,open
P4407,P1155,10,1,open
P4408,P1123,2,1,open
P4409,P4123,6,1,open
P4410,P1353,4,1,open
P4411,P0056,8,1,open
P4412,P0513,10,1,open
P4413,P0413,8,1,open
P4414,P2489,8,1,open
P4415,P3095,8,1,open
P4416,P4268,10,1,open
P4417,P0945,8,1,open
P4418,P2342,6,1,open
P4419,P1962,7,1,open
P4420,P3690,5,1,open
P4421,P1030,1,1,open
P4422,P3100,10,1,open
P4423,P2727,7,1,open
P4424,P1359,5,1,open
P4425,P2197,5,1,open
P4426,P1246,3,1,open
P4427,P0412,8,1,open
P4428,P1494,4,1,open
P4429,P3458,5,1,open
P4430,P3434,6,1,open
P4431,P1684,10,1,open
P4432,P2860,9,1,open
P4433,P2825,8,1,open
P4434,P1200,1,1,open
P4435,P0080,4,1,open
P4436,P2833,7,1,open
P4437,P3489,8,1,open
P4438,P3643,2,1,open
P4439,P1637,5,1,open
P4440,P2337,3,1,open
P4441,P2850,5,1,open
P4442,P1666,2,1,open
P4443,P1484,5,1,open
P4444,P0410,2,1,open
P4445,P3224,10,1,open
P4446,P2611,4,1,open
P4447,P4205,7,1,open
P4448,P3766,10,1,open
P4449,P3733,3,1,open
P4450,P3023,6,1,open
P4451,P4134,8,1,open
P4452,P3352,6,1,open
P4453,P2657,4,1,open
P4454,P1621,8,1,open
P4455,P2173,5,1,open
P4456,P4033,8,1,open
P4457,P3556,8,1,open
P4458,P2507,2,1,open
P4459,P3395,4,1,open
P4460,P1903,10,1,open
P4461,P1722,9,1,open
P4462,P3807,9,1,open
P4463,P3092,1,1,open
P4464,P2437,4,1,open
P4465,P3243,2,1,open
P4466,P4420,7,1,open
P4467,P2777,7,1,open
P4468,P4020,2,1,open
P4469,P0397,5,1,open
P4470,P2057,10,1,open
P4471,P3664,1,1,open
P4472,P0406,3,1,open
P4473,P4295,7,1,open
P4474,P3094,2,1,open
P4475,P3391,9,1,open
P4476,P2680,9,1,open
P4477,P1822,1,1,open
P4478,P0505,9,1,open
P4479,P1096,4,1,open
P4480,P1302,9,1,open
P4481,P2443,5,1,open
P4482,P0713,5,1,open
P4483,P0121,7,1,open
P4484,P1064,7,1,open
P4485,P3408,4,1,open
P4486,P3560,10,1,open
P4487,P3149,7,1,open
P4488,P3697,10,1,open
P4489,P2702,4,1,open
P4490,P0669,9,1,open
P4491,P4074,7,1,open
P4492,P1061,3,1,open
P4493,P0470,10,1,open
P4494,P3859,7,1,open
P4495,P2216,9,1,open
P4496,P3457,3,1,open
P4497,P2947,7,1,open
P4498,P4086,10,1,open
P4499,P1286,1,1,open
P4500,P1646,10,1,open
P4501,P2854,5,1,open
P4502,P1535,6,1,open
P4503,P4246,3,1,open
P4504,P0649,7,1,open
P4505,P4345,9,1,open
P4506,P2283,9,1,open
P4507,P2936,5,1,open
P4508,P4353,6,1,open
P4509,P1501,2,1,open
P4510,P2629,8,1,open
P4511,P3873,10,1,open
P4512,P3471,6,1,open
P4513,P0205,1,1,open
P4514,P0832,9,1,open
P4515,P1831,2,1,open
P4516,P4381,9,1,open
P4517,P0755,9,1,open
P4518,P3909,4,1,open
P4519,P0057,6,1,open
P4520,P2542,6,1,open
P4521,P2250,1,1,open
P4522,P4437,5,1,open
P4523,P3244,4,1,open
P4524,P2798,6,1,open
P4525,P4228,10,1,open
P4526,P0053,8,1,open
P4527,P1665,6,1,open
P4528,P1669,7,1,open
P4529,P4136,8,1,open
P4530,P1079,7,1,open
P4531,P4431,6,1,open
P4532,P0501,2,1,open
P4533,P3447,8,1,open
P4534,P2328,1,1,open
P4535,P2949,5,1,open
P4536,P3958,3,1,open
P4537,P1946,10,1,open
P4538,P3591,8,1,open
P4539,P4368,1,1,open
P4540,P2896,5,1,open
P4541,P2988,4,1,open
P4542,P2941,2,1,open
P4543,P3880,5,1,open
P4544,P3265,3,1,open
P4545,P1406,4,1,open
P4546,P3652,1,1,open
P4547,P2974,9,1,open
P4548,P1903,7,1,open
P4549,P2824,1,1,open
P4550,P1448,5,1,open
P4551,P3643,1,1,open
P4552,P2187,7,1,open
P4553,P0999,6,1,open
P4554,P0996,9,1,open
P4555,P3077,1,1,open
P4556,P2846,1,1,open
P4557,P3187,3,1,open
P4558,P1764,1,1,open
P4559,P2060,4,1,open
P4560,P1977,6,1,open
P4561,P0668,5,1,open
P4562,P2548,3,1,open
P4563,P1992,4,1,open
P4564,P0705,5,1,open
P4565,P0157,1,1,open
P4566,P4088,9,1,open
P4567,P2045,3,1,open
P4568,P2539,4,1,open
P4569,P1405,5,1,open
P4570,P0193,6,1,open
P4571,P2972,5,1,open
P4572,P3607,3,1,open
P4573,P2716,5,1,open
P4574,P4275,10,1,open
P4575,P3351,4,1,open
P4576,P2005,4,1,open
P4577,P1754,2,1,open
P4578,P3960,5,1,open
P4579,P0204,1,1,open
P4580,P3486,6,1,open
P4581,P1584,2,1,open
P4582,P2564,3,1,open
P4583,P2286,1,1,open
P4584,P1744,1,1,open
P4585,P0493,2,1,open
P4586,P4327,7,1,open
P4587,P3923,9,1,open
P4588,P4002,6,1,open
P4589,P0061,5,1,open
P4590,P0261,7,1,open
P4591,P3208,7,1,open
P4592,P2444,10,1,open
P4593,P0220,1,1,open
P4594,P0700,10,1,open
P4595,P3511,2,1,open
P4596,P3113,4,1,open
P4597,P1710,7,1,open
P4598,P2536,9,1,open
P4599,P0452,9,1,open
P4600,P3509,2,1,open
P4601,P4294,10,1,open
P4602,P1336,3,1,open
P4603,P0528,2,1,open
P4604,P2802,10,1,open
P4605,P1637,4,1,open
P4606,P0276,5,1,open
P4607,P1330,7,1,open
P4608,P3243,4,1,open
P4609,P4260,3,1,open
P4610,P0445,8,1,open
P4611,P3999,7,1,open
P4612,P1654,10,1,open
P4613,P0095,7,1,open
P4614,P2741,7,1,open
P4615,P3958,2,1,open
P4616,P3463,2,1,open
P4617,P3083,10,1,open
P4618,P2499,7,1,open
P4619,P3428,1,1,open
P4620,P3210,10,1,open
P4621,P2358,5,1,open
P4622,P4019,8,1,open
P4623,P0163,8,1,open
P4624,P1660,5,1,open
P4625,P2176,9,1,open
P4626,P3585,1,1,open
P4627,P1427,5,1,open
P4628,P0472,6,1,open
P4629,P2250,7,1,open
P4630,P2404,9,1,open
P4631,P2585,8,1,open
P4632,P0137,7,1,open
P4633,P1467,1,1,open
P4634,P2499,3,1,open
P4635,P1428,6,1,open
P4636,P2229,5,1,open
P4637,P3592,4,1,open
P4638,P3953,10,1,open
P4639,P0764,7,1,open
P4640,P2072,2,1,open
P4641,P3018,8,1,open
P4642,P0591,3,1,open
P4643,P1816,1,1,open
P4644,P3023,8,1,open
P4645,P2594,8,1,open
P4646,P4426,1,1,open
P4647,P2725,6,1,open
P4648,P3348,3,1,open
P4649,P4589,8,1,open
P4650,P2369,7,1,open
P4651,P1801,4,1,open
P4652,P0337,4,1,open
P4653,P0625,8,1,open
P4654,P0068,9,1,open
P4655,P1853,10,1,open
P4656,P0868,9,1,open
P4657,P0973,8,1,open
P4658,P0329,3,1,open
P4659,P0570,7,1,open
P4660,P2486,10,1,open
P4661,P4390,4,1,open
P4662,P3708,4,1,open
P4663,P3329,9,1,open
P4664,P2870,10,1,open
P4665,P1995,8,1,open
P4666,P4243,7,1,open
P4667,P3666,6,1,open
P4668,P3418,1,1,open
