place_id,display_name,category,stay_time,open_time,close_time
P2489,理科大楼_2389,Teaching,32,00:00,23:59
P2490,理科大楼_2390,Teaching,19,00:00,23:59
P2491,理科大楼_2391,Teaching,31,00:00,23:59
P2492,理科大楼_2392,Teaching,38,00:00,23:59
P2493,理科大楼_2393,Teaching,50,00:00,23:59
P2494,理科大楼_2394,Teaching,5,00:00,23:59
P2495,理科大楼_2395,Teaching,27,00:00,23:59
P2496,理科大楼_2396,Teaching,50,00:00,23:59
P2497,理科大楼_2397,Teaching,38,00:00,23:59
P2498,理科大楼_2398,Teaching,26,00:00,23:59
P2499,理科大楼_2399,Teaching,16,00:00,23:59
P2500,理科大楼_2400,Teaching,10,00:00,23:59
P2501,理科大楼_2401,Teaching,10,00:00,23:59
P2502,理科大楼_2402,Teaching,19,00:00,23:59
P2503,理科大楼_2403,Teaching,47,00:00,23:59
P2504,理科大楼_2404,Teaching,17,00:00,23:59
P2505,理科大楼_2405,Teaching,47,00:00,23:59
P2506,理科大楼_2406,Teaching,31,00:00,23:59
P2507,理科大楼_2407,Teaching,41,00:00,23:59
P2508,理科大楼_2408,Teaching,33,00:00,23:59
P2509,理科大楼_2409,Teaching,6,00:00,23:59
P2510,理科大楼_2410,Teaching,13,00:00,23:59
P2511,理科大楼_2411,Teaching,19,00:00,23:59
P2512,理科大楼_2412,Teaching,10,00:00,23:59
P2513,理科大楼_2413,Teaching,9,00:00,23:59
P2514,理科大楼_2414,Teaching,50,00:00,23:59
P2515,理科大楼_2415,Teaching,25,00:00,23:59
P2516,理科大楼_2416,Teaching,12,00:00,23:59
P2517,理科大楼_2417,Teaching,45,00:00,23:59
P2518,理科大楼_2418,Teaching,9,00:00,23:59
P2519,理科大楼_2419,Teaching,46,00:00,23:59
P2520,理科大楼_2420,Teaching,32,00:00,23:59
P2521,理科大楼_2421,Teaching,14,00:00,23:59
P2522,理科大楼_2422,Teaching,33,00:00,23:59
P2523,理科大楼_2423,Teaching,26,00:00,23:59
P2524,理科大楼_2424,Teaching,36,00:00,23:59
P2525,理科大楼_2425,Teaching,17,00:00,23:59
P2526,理科大楼_2426,Teaching,22,00:00,23:59
P2527,理科大楼_2427,Teaching,34,00:00,23:59
P2528,理科大楼_2428,Teaching,27,00:00,23:59
P2529,理科大楼_2429,Teaching,26,00:00,23:59
P2530,理科大楼_2430,Teaching,44,00:00,23:59
P2531,理科大楼_2431,Teaching,44,00:00,23:59
P2532,理科大楼_2432,Teaching,34,00:00,23:59
P2533,理科大楼_2433,Teaching,6,00:00,23:59
P2534,理科大楼_2434,Teaching,9,00:00,23:59
P2535,理科大楼_2435,Teaching,8,00:00,23:59
P2536,理科大楼_2436,Teaching,45,00:00,23:59
P2537,理科大楼_2437,Teaching,49,00:00,23:59
P2538,理科大楼_2438,Teaching,45,00:00,23:59
P2539,理科大楼_2439,Teaching,38,00:00,23:59
P2540,理科大楼_2440,Teaching,32,00:00,23:59
P2541,理科大楼_2441,Teaching,39,00:00,23:59
P2542,理科大楼_2442,Teaching,6,00:00,23:59
P2543,理科大楼_2443,Teaching,7,00:00,23:59
P2544,理科大楼_2444,Teaching,26,00:00,23:59
P2545,理科大楼_2445,Teaching,24,00:00,23:59
P2546,理科大楼_2446,Teaching,11,00:00,23:59
P2547,理科大楼_2447,Teaching,26,00:00,23:59
P2548,理科大楼_2448,Teaching,29,00:00,23:59
P2549,理科大楼_2449,Teaching,8,00:00,23:59
P2550,理科大楼_2450,Teaching,47,00:00,23:59
P2551,理科大楼_2451,Teaching,5,00:00,23:59
P2552,理科大楼_2452,Teaching,14,00:00,23:59
P2553,理科大楼_2453,Teaching,22,00:00,23:59
P2554,理科大楼_2454,Teaching,48,00:00,23:59
P2555,理科大楼_2455,Teaching,30,00:00,23:59
P2556,理科大楼_2456,Teaching,47,00:00,23:59
P2557,理科大楼_2457,Teaching,38,00:00,23:59
P2558,理科大楼_2458,Teaching,26,00:00,23:59
P2559,理科大楼_2459,Teaching,30,00:00,23:59
P2560,理科大楼_2460,Teaching,49,00:00,23:59
P2561,理科大楼_2461,Teaching,42,00:00,23:59
P2562,理科大楼_2462,Teaching,31,00:00,23:59
P2563,理科大楼_2463,Teaching,19,00:00,23:59
P2564,理科大楼_2464,Teaching,41,00:00,23:59
P2565,理科大楼_2465,Teaching,49,00:00,23:59
P2566,理科大楼_2466,Teaching,27,00:00,23:59
P2567,理科大楼_2467,Teaching,31,00:00,23:59
P2568,理科大楼_2468,Teaching,24,00:00,23:59
P2569,理科大楼_2469,Teaching,16,00:00,23:59
P2570,理科大楼_2470,Teaching,26,00:00,23:59
P2571,理科大楼_2471,Teaching,27,00:00,23:59
P2572,理科大楼_2472,Teaching,6,00:00,23:59
P2573,理科大楼_2473,Teaching,25,00:00,23:59
P2574,理科大楼_2474,Teaching,45,00:00,23:59
P2575,理科大楼_2475,Teaching,29,00:00,23:59
P2576,理科大楼_2476,Teaching,14,00:00,23:59
P2577,理科大楼_2477,Teaching,22,00:00,23:59
P2578,理科大楼_2478,Teaching,11,00:00,23:59
P2579,理科大楼_2479,Teaching,6,00:00,23:59
P2580,理科大楼_2480,Teaching,19,00:00,23:59
P2581,理科大楼_2481,Teaching,44,00:00,23:59
P2582,理科大楼_2482,Teaching,24,00:00,23:59
P2583,理科大楼_2483,Teaching,9,00:00,23:59
P2584,理科大楼_2484,Teaching,7,00:00,23:59
P2585,理科大楼_2485,Teaching,7,00:00,23:59
P2586,理科大楼_2486,Teaching,34,00:00,23:59
P2587,理科大楼_2487,Teaching,18,00:00,23:59
P2588,理科大楼_2488,Teaching,27,00:00,23:59
P2589,理科大楼_2489,Teaching,5,00:00,23:59
P2590,理科大楼_2490,Teaching,26,00:00,23:59
P2591,理科大楼_2491,Teaching,34,00:00,23:59
P2592,理科大楼_2492,Teaching,6,00:00,23:59
P2593,理科大楼_2493,Teaching,28,00:00,23:59
P2594,理科大楼_2494,Teaching,37,00:00,23:59
P2595,理科大楼_2495,Teaching,22,00:00,23:59
P2596,理科大楼_2496,Teaching,20,00:00,23:59
P2597,理科大楼_2497,Teaching,46,00:00,23:59
P2598,理科大楼_2498,Teaching,35,00:00,23:59
P2599,理科大楼_2499,Teaching,36,00:00,23:59
P2600,理科大楼_2500,Teaching,46,00:00,23:59
P2601,理科大楼_2501,Teaching,26,00:00,23:59
P2602,理科大楼_2502,Teaching,40,00:00,23:59
P2603,理科大楼_2503,Teaching,20,00:00,23:59
P2604,理科大楼_2504,Teaching,7,00:00,23:59
P2605,理科大楼_2505,Teaching,34,00:00,23:59
P2606,理科大楼_2506,Teaching,35,00:00,23:59
P2607,理科大楼_2507,Teaching,15,00:00,23:59
P2608,理科大楼_2508,Teaching,28,00:00,23:59
P2609,理科大楼_2509,Teaching,50,00:00,23:59
P2610,理科大楼_2510,Teaching,15,00:00,23:59
P2611,理科大楼_2511,Teaching,37,00:00,23:59
P2612,理科大楼_2512,Teaching,11,00:00,23:59
P2613,理科大楼_2513,Teaching,10,00:00,23:59
P2614,理科大楼_2514,Teaching,30,00:00,23:59
P2615,理科大楼_2515,Teaching,32,00:00,23:59
P2616,理科大楼_2516,Teaching,27,00:00,23:59
P2617,理科大楼_2517,Teaching,28,00:00,23:59
P2618,理科大楼_2518,Teaching,49,00:00,23:59
P2619,理科大楼_2519,Teaching,16,00:00,23:59
P2620,理科大楼_2520,Teaching,7,00:00,23:59
P2621,理科大楼_2521,Teaching,9,00:00,23:59
P2622,理科大楼_2522,Teaching,49,00:00,23:59
P2623,理科大楼_2523,Teaching,27,00:00,23:59
P2624,理科大楼_2524,Teaching,38,00:00,23:59
P2625,理科大楼_2525,Teaching,26,00:00,23:59
P2626,理科大楼_2526,Teaching,6,00:00,23:59
P2627,理科大楼_2527,Teaching,24,00:00,23:59
P2628,理科大楼_2528,Teaching,7,00:00,23:59
P2629,理科大楼_2529,Teaching,9,00:00,23:59
P2630,理科大楼_2530,Teaching,20,00:00,23:59
P2631,理科大楼_2531,Teaching,9,00:00,23:59
P2632,理科大楼_2532,Teaching,35,00:00,23:59
P2633,理科大楼_2533,Teaching,24,00:00,23:59
P2634,理科大楼_2534,Teaching,42,00:00,23:59
P2635,理科大楼_2535,Teaching,6,00:00,23:59
P2636,理科大楼_2536,Teaching,17,00:00,23:59
P2637,理科大楼_2537,Teaching,49,00:00,23:59
P2638,理科大楼_2538,Teaching,20,00:00,23:59
P2639,理科大楼_2539,Teaching,29,00:00,23:59
P2640,理科大楼_2540,Teaching,34,00:00,23:59
P2641,理科大楼_2541,Teaching,15,00:00,23:59
P2642,理科大楼_2542,Teaching,23,00:00,23:59
P2643,理科大楼_2543,Teaching,11,00:00,23:59
P2644,理科大楼_2544,Teaching,20,00:00,23:59
P2645,理科大楼_2545,Teaching,45,00:00,23:59
P2646,理科大楼_2546,Teaching,12,00:00,23:59
P2647,理科大楼_2547,Teaching,22,00:00,23:59
P2648,理科大楼_2548,Teaching,38,00:00,23:59
P2649,理科大楼_2549,Teaching,15,00:00,23:59
P2650,理科大楼_2550,Teaching,46,00:00,23:59
P2651,理科大楼_2551,Teaching,28,00:00,23:59
P2652,理科大楼_2552,Teaching,47,00:00,23:59
P2653,理科大楼_2553,Teaching,30,00:00,23:59
P2654,理科大楼_2554,Teaching,14,00:00,23:59
P2655,理科大楼_2555,Teaching,10,00:00,23:59
P2656,理科大楼_2556,Teaching,25,00:00,23:59
P2657,理科大楼_2557,Teaching,12,00:00,23:59
P2658,理科大楼_2558,Teaching,29,00:00,23:59
P2659,理科大楼_2559,Teaching,26,00:00,23:59
P2660,理科大楼_2560,Teaching,41,00:00,23:59
P2661,理科大楼_2561,Teaching,8,00:00,23:59
P2662,理科大楼_2562,Teaching,49,00:00,23:59
P2663,理科大楼_2563,Teaching,41,00:00,23:59
P2664,理科大楼_2564,Teaching,7,00:00,23:59
P2665,理科大楼_2565,Teaching,23,00:00,23:59
P2666,理科大楼_2566,Teaching,21,00:00,23:59
P2667,理科大楼_2567,Teaching,21,00:00,23:59
P2668,理科大楼_2568,Teaching,25,00:00,23:59
P2669,理科大楼_2569,Teaching,26,00:00,23:59
P2670,理科大楼_2570,Teaching,50,00:00,23:59
P2671,理科大楼_2571,Teaching,32,00:00,23:59
P2672,理科大楼_2572,Teaching,32,00:00,23:59
P2673,理科大楼_2573,Teaching,50,00:00,23:59
P2674,理科大楼_2574,Teaching,10,00:00,23:59
P2675,理科大楼_2575,Teaching,36,00:00,23:59
P2676,理科大楼_2576,Teaching,29,00:00,23:59
P2677,理科大楼_2577,Teaching,19,00:00,23:59
P2678,理科大楼_2578,Teaching,23,00:00,23:59
P2679,理科大楼_2579,Teaching,8,00:00,23:59
P2680,理科大楼_2580,Teaching,14,00:00,23:59
P2681,理科大楼_2581,Teaching,21,00:00,23:59
P2682,理科大楼_2582,Teaching,6,00:00,23:59
P2683,理科大楼_2583,Teaching,45,00:00,23:59
P2684,理科大楼_2584,Teaching,38,00:00,23:59
P2685,理科大楼_2585,Teaching,31,00:00,23:59
P2686,理科大楼_2586,Teaching,25,00:00,23:59
P2687,理科大楼_2587,Teaching,37,00:00,23:59
P2688,理科大楼_2588,Teaching,26,00:00,23:59
P2689,理科大楼_2589,Teaching,35,00:00,23:59
P2690,理科大楼_2590,Teaching,45,00:00,23:59
P2691,理科大楼_2591,Teaching,22,00:00,23:59
P2692,理科大楼_2592,Teaching,15,00:00,23:59
P2693,理科大楼_2593,Teaching,41,00:00,23:59
P2694,理科大楼_2594,Teaching,26,00:00,23:59
P2695,理科大楼_2595,Teaching,24,00:00,23:59
P2696,理科大楼_2596,Teaching,29,00:00,23:59
P2697,理科大楼_2597,Teaching,19,00:00,23:59
P2698,理科大楼_2598,Teaching,7,00:00,23:59
P2699,理科大楼_2599,Teaching,18,00:00,23:59
P2700,理科大楼_2600,Teaching,34,00:00,23:59
P2701,理科大楼_2601,Teaching,12,00:00,23:59
P2702,理科大楼_2602,Teaching,31,00:00,23:59
P2703,理科大楼_2603,Teaching,18,00:00,23:59
P2704,理科大楼_2604,Teaching,48,00:00,23:59
P2705,理科大楼_2605,Teaching,32,00:00,23:59
P2706,理科大楼_2606,Teaching,34,00:00,23:59
P2707,理科大楼_2607,Teaching,11,00:00,23:59
P2708,理科大楼_2608,Teaching,25,00:00,23:59
P2709,理科大楼_2609,Teaching,25,00:00,23:59
P2710,理科大楼_2610,Teaching,18,00:00,23:59
P2711,理科大楼_2611,Teaching,11,00:00,23:59
P2712,理科大楼_2612,Teaching,32,00:00,23:59
P2713,理科大楼_2613,Teaching,25,00:00,23:59
P2714,理科大楼_2614,Teaching,29,00:00,23:59
P2715,理科大楼_2615,Teaching,40,00:00,23:59
P2716,理科大楼_2616,Teaching,38,00:00,23:59
P2717,理科大楼_2617,Teaching,42,00:00,23:59
P2718,理科大楼_2618,Teaching,33,00:00,23:59
P2719,理科大楼_2619,Teaching,45,00:00,23:59
P2720,理科大楼_2620,Teaching,7,00:00,23:59
P2721,理科大楼_2621,Teaching,42,00:00,23:59
P2722,理科大楼_2622,Teaching,33,00:00,23:59
P2723,理科大楼_2623,Teaching,18,00:00,23:59
P2724,理科大楼_2624,Teaching,35,00:00,23:59
P2725,理科大楼_2625,Teaching,37,00:00,23:59
P2726,理科大楼_2626,Teaching,22,00:00,23:59
P2727,理科大楼_2627,Teaching,49,00:00,23:59
P2728,理科大楼_2628,Teaching,32,00:00,23:59
P2729,理科大楼_2629,Teaching,20,00:00,23:59
P2730,理科大楼_2630,Teaching,35,00:00,23:59
P2731,理科大楼_2631,Teaching,15,00:00,23:59
P2732,理科大楼_2632,Teaching,41,00:00,23:59
P2733,理科大楼_2633,Teaching,44,00:00,23:59
P2734,理科大楼_2634,Teaching,27,00:00,23:59
P2735,理科大楼_2635,Teaching,16,00:00,23:59
P2736,理科大楼_2636,Teaching,30,00:00,23:59
P2737,理科大楼_2637,Teaching,45,00:00,23:59
P2738,理科大楼_2638,Teaching,18,00:00,23:59
P2739,理科大楼_2639,Teaching,22,00:00,23:59
P2740,理科大楼_2640,Teaching,20,00:00,23:59
P2741,理科大楼_2641,Teaching,36,00:00,23:59
P2742,理科大楼_2642,Teaching,14,00:00,23:59
P2743,理科大楼_2643,Teaching,34,00:00,23:59
P2744,理科大楼_2644,Teaching,20,00:00,23:59
P2745,理科大楼_2645,Teaching,10,00:00,23:59
P2746,理科大楼_2646,Teaching,13,00:00,23:59
P2747,理科大楼_2647,Teaching,48,00:00,23:59
P2748,理科大楼_2648,Teaching,21,00:00,23:59
P2749,理科大楼_2649,Teaching,31,00:00,23:59
P2750,理科大楼_2650,Teaching,34,00:00,23:59
P2751,理科大楼_2651,Teaching,40,00:00,23:59
P2752,理科大楼_2652,Teaching,36,00:00,23:59
P2753,理科大楼_2653,Teaching,13,00:00,23:59
P2754,理科大楼_2654,Teaching,10,00:00,23:59
P2755,理科大楼_2655,Teaching,16,00:00,23:59
P2756,理科大楼_2656,Teaching,33,00:00,23:59
P2757,理科大楼_2657,Teaching,45,00:00,23:59
P2758,理科大楼_2658,Teaching,45,00:00,23:59
P2759,理科大楼_2659,Teaching,37,00:00,23:59
P2760,理科大楼_2660,Teaching,31,00:00,23:59
P2761,理科大楼_2661,Teaching,24,00:00,23:59
P2762,理科大楼_2662,Teaching,7,00:00,23:59
P2763,理科大楼_2663,Teaching,43,00:00,23:59
P2764,理科大楼_2664,Teaching,19,00:00,23:59
P2765,理科大楼_2665,Teaching,50,00:00,23:59
P2766,理科大楼_2666,Teaching,20,00:00,23:59
P2767,理科大楼_2667,Teaching,21,00:00,23:59
P2768,理科大楼_2668,Teaching,48,00:00,23:59
P2769,理科大楼_2669,Teaching,11,00:00,23:59
P2770,理科大楼_2670,Teaching,26,00:00,23:59
P2771,理科大楼_2671,Teaching,7,00:00,23:59
P2772,理科大楼_2672,Teaching,26,00:00,23:59
P2773,理科大楼_2673,Teaching,33,00:00,23:59
P2774,理科大楼_2674,Teaching,18,00:00,23:59
P2775,理科大楼_2675,Teaching,46,00:00,23:59
P2776,理科大楼_2676,Teaching,42,00:00,23:59
P2777,理科大楼_2677,Teaching,25,00:00,23:59
P2778,理科大楼_2678,Teaching,7,00:00,23:59
P2779,理科大楼_2679,Teaching,15,00:00,23:59
P2780,理科大楼_2680,Teaching,34,00:00,23:59
P2781,理科大楼_2681,Teaching,18,00:00,23:59
P2782,理科大楼_2682,Teaching,47,00:00,23:59
P2783,理科大楼_2683,Teaching,28,00:00,23:59
P2784,理科大楼_2684,Teaching,40,00:00,23:59
P2785,理科大楼_2685,Teaching,25,00:00,23:59
P2786,理科大楼_2686,Teaching,28,00:00,23:59
P2787,理科大楼_2687,Teaching,8,00:00,23:59
P2788,理科大楼_2688,Teaching,5,00:00,23:59
P2789,理科大楼_2689,Teaching,21,00:00,23:59
P2790,理科大楼_2690,Teaching,10,00:00,23:59
P2791,理科大楼_2691,Teaching,8,00:00,23:59
P2792,理科大楼_2692,Teaching,17,00:00,23:59
P2793,理科大楼_2693,Teaching,18,00:00,23:59
P2794,理科大楼_2694,Teaching,25,00:00,23:59
P2795,理科大楼_2695,Teaching,50,00:00,23:59
P2796,理科大楼_2696,Teaching,36,00:00,23:59
P2797,理科大楼_2697,Teaching,25,00:00,23:59
P2798,理科大楼_2698,Teaching,10,00:00,23:59
P2799,理科大楼_2699,Teaching,29,00:00,23:59
P2800,理科大楼_2700,Teaching,17,00:00,23:59
P2801,理科大楼_2701,Teaching,10,00:00,23:59
P2802,理科大楼_2702,Teaching,46,00:00,23:59
P2803,理科大楼_2703,Teaching,33,00:00,23:59
P2804,理科大楼_2704,Teaching,36,00:00,23:59
P2805,理科大楼_2705,Teaching,47,00:00,23:59
P2806,理科大楼_2706,Teaching,45,00:00,23:59
P2807,理科大楼_2707,Teaching,6,00:00,23:59
P2808,理科大楼_2708,Teaching,37,00:00,23:59
P2809,理科大楼_2709,Teaching,42,00:00,23:59
P2810,理科大楼_2710,Teaching,22,00:00,23:59
P2811,理科大楼_2711,Teaching,10,00:00,23:59
P2812,理科大楼_2712,Teaching,41,00:00,23:59
P2813,理科大楼_2713,Teaching,22,00:00,23:59
P2814,理科大楼_2714,Teaching,38,00:00,23:59
P2815,理科大楼_2715,Teaching,11,00:00,23:59
P2816,理科大楼_2716,Teaching,17,00:00,23:59
P2817,理科大楼_2717,Teaching,12,00:00,23:59
P2818,理科大楼_2718,Teaching,50,00:00,23:59
P2819,理科大楼_2719,Teaching,21,00:00,23:59
P2820,理科大楼_2720,Teaching,11,00:00,23:59
P2821,理科大楼_2721,Teaching,48,00:00,23:59
P2822,理科大楼_2722,Teaching,15,00:00,23:59
P2823,理科大楼_2723,Teaching,22,00:00,23:59
P2824,理科大楼_2724,Teaching,20,00:00,23:59
P2825,理科大楼_2725,Teaching,45,00:00,23:59
P2826,理科大楼_2726,Teaching,7,00:00,23:59
P2827,理科大楼_2727,Teaching,42,00:00,23:59
P2828,理科大楼_2728,Teaching,14,00:00,23:59
P2829,理科大楼_2729,Teaching,17,00:00,23:59
P2830,理科大楼_2730,Teaching,49,00:00,23:59
P2831,理科大楼_2731,Teaching,16,00:00,23:59
P2832,理科大楼_2732,Teaching,45,00:00,23:59
P2833,理科大楼_2733,Teaching,31,00:00,23:59
P2834,理科大楼_2734,Teaching,46,00:00,23:59
P2835,理科大楼_2735,Teaching,23,00:00,23:59
P2836,理科大楼_2736,Teaching,22,00:00,23:59
P2837,理科大楼_2737,Teaching,21,00:00,23:59
P2838,理科大楼_2738,Teaching,45,00:00,23:59
P2839,理科大楼_2739,Teaching,24,00:00,23:59
P2840,理科大楼_2740,Teaching,26,00:00,23:59
P2841,理科大楼_2741,Teaching,43,00:00,23:59
P2842,理科大楼_2742,Teaching,29,00:00,23:59
P2843,理科大楼_2743,Teaching,31,00:00,23:59
P2844,理科大楼_2744,Teaching,21,00:00,23:59
P2845,理科大楼_2745,Teaching,26,00:00,23:59
P2846,理科大楼_2746,Teaching,22,00:00,23:59
P2847,理科大楼_2747,Teaching,37,00:00,23:59
P2848,理科大楼_2748,Teaching,46,00:00,23:59
P2849,理科大楼_2749,Teaching,8,00:00,23:59
P2850,理科大楼_2750,Teaching,24,00:00,23:59
P2851,理科大楼_2751,Teaching,36,00:00,23:59
P2852,理科大楼_2752,Teaching,46,00:00,23:59
P2853,理科大楼_2753,Teaching,20,00:00,23:59
P2854,理科大楼_2754,Teaching,47,00:00,23:59
P2855,理科大楼_2755,Teaching,11,00:00,23:59
P2856,理科大楼_2756,Teaching,13,00:00,23:59
P2857,理科大楼_2757,Teaching,13,00:00,23:59
P2858,理科大楼_2758,Teaching,5,00:00,23:59
P2859,理科大楼_2759,Teaching,22,00:00,23:59
P2860,理科大楼_2760,Teaching,18,00:00,23:59
P2861,理科大楼_2761,Teaching,21,00:00,23:59
P2862,理科大楼_2762,Teaching,46,00:00,23:59
P2863,理科大楼_2763,Teaching,43,00:00,23:59
P2864,理科大楼_2764,Teaching,6,00:00,23:59
P2865,理科大楼_2765,Teaching,43,00:00,23:59
P2866,理科大楼_2766,Teaching,39,00:00,23:59
P2867,理科大楼_2767,Teaching,33,00:00,23:59
P2868,理科大楼_2768,Teaching,37,00:00,23:59
P2869,理科大楼_2769,Teaching,30,00:00,23:59
P2870,理科大楼_2770,Teaching,5,00:00,23:59
P2871,理科大楼_2771,Teaching,49,00:00,23:59
P2872,理科大楼_2772,Teaching,19,00:00,23:59
P2873,理科大楼_2773,Teaching,29,00:00,23:59
P2874,理科大楼_2774,Teaching,33,00:00,23:59
P2875,理科大楼_2775,Teaching,24,00:00,23:59
P2876,理科大楼_2776,Teaching,43,00:00,23:59
P2877,理科大楼_2777,Teaching,17,00:00,23:59
P2878,理科大楼_2778,Teaching,35,00:00,23:59
P2879,理科大楼_2779,Teaching,30,00:00,23:59
P2880,理科大楼_2780,Teaching,13,00:00,23:59
P2881,理科大楼_2781,Teaching,19,00:00,23:59
P2882,理科大楼_2782,Teaching,44,00:00,23:59
P2883,理科大楼_2783,Teaching,16,00:00,23:59
P2884,理科大楼_2784,Teaching,28,00:00,23:59
P2885,理科大楼_2785,Teaching,49,00:00,23:59
P2886,理科大楼_2786,Teaching,19,00:00,23:59
P2887,理科大楼_2787,Teaching,31,00:00,23:59
P2888,理科大楼_2788,Teaching,18,00:00,23:59
P2889,理科大楼_2789,Teaching,25,00:00,23:59
P2890,理科大楼_2790,Teaching,21,00:00,23:59
P2891,理科大楼_2791,Teaching,22,00:00,23:59
P2892,理科大楼_2792,Teaching,16,00:00,23:59
P2893,理科大楼_2793,Teaching,11,00:00,23:59
P2894,理科大楼_2794,Teaching,10,00:00,23:59
P2895,理科大楼_2795,Teaching,14,00:00,23:59
P2896,理科大楼_2796,Teaching,18,00:00,23:59
P2897,理科大楼_2797,Teaching,35,00:00,23:59
P2898,理科大楼_2798,Teaching,38,00:00,23:59
P2899,理科大楼_2799,Teaching,5,00:00,23:59
P2900,理科大楼_2800,Teaching,25,00:00,23:59
P2901,理科大楼_2801,Teaching,50,00:00,23:59
P2902,理科大楼_2802,Teaching,43,00:00,23:59
P2903,理科大楼_2803,Teaching,45,00:00,23:59
P2904,理科大楼_2804,Teaching,42,00:00,23:59
P2905,理科大楼_2805,Teaching,16,00:00,23:59
P2906,理科大楼_2806,Teaching,22,00:00,23:59
P2907,理科大楼_2807,Teaching,30,00:00,23:59
P2908,理科大楼_2808,Teaching,39,00:00,23:59
P2909,理科大楼_2809,Teaching,28,00:00,23:59
P2910,理科大楼_2810,Teaching,24,00:00,23:59
P2911,理科大楼_2811,Teaching,17,00:00,23:59
P2912,理科大楼_2812,Teaching,47,00:00,23:59
P2913,理科大楼_2813,Teaching,30,00:00,23:59
P2914,理科大楼_2814,Teaching,28,00:00,23:59
P2915,理科大楼_2815,Teaching,18,00:00,23:59
P2916,理科大楼_2816,Teaching,31,00:00,23:59
P2917,理科大楼_2817,Teaching,43,00:00,23:59
P2918,理科大楼_2818,Teaching,13,00:00,23:59
P2919,理科大楼_2819,Teaching,11,00:00,23:59
P2920,理科大楼_2820,Teaching,17,00:00,23:59
P2921,理科大楼_2821,Teaching,49,00:00,23:59
P2922,理科大楼_2822,Teaching,50,00:00,23:59
P2923,理科大楼_2823,Teaching,20,00:00,23:59
P2924,理科大楼_2824,Teaching,35,00:00,23:59
P2925,理科大楼_2825,Teaching,27,00:00,23:59
P2926,理科大楼_2826,Teaching,22,00:00,23:59
P2927,理科大楼_2827,Teaching,35,00:00,23:59
P2928,理科大楼_2828,Teaching,19,00:00,23:59
P2929,理科大楼_2829,Teaching,46,00:00,23:59
P2930,理科大楼_2830,Teaching,5,00:00,23:59
P2931,理科大楼_2831,Teaching,17,00:00,23:59
P2932,理科大楼_2832,Teaching,46,00:00,23:59
P2933,理科大楼_2833,Teaching,45,00:00,23:59
P2934,理科大楼_2834,Teaching,11,00:00,23:59
P2935,理科大楼_2835,Teaching,24,00:00,23:59
P2936,理科大楼_2836,Teaching,13,00:00,23:59
P2937,理科大楼_2837,Teaching,36,00:00,23:59
P2938,理科大楼_2838,Teaching,22,00:00,23:59
P2939,理科大楼_2839,Teaching,38,00:00,23:59
P2940,理科大楼_2840,Teaching,18,00:00,23:59
P2941,理科大楼_2841,Teaching,13,00:00,23:59
P2942,理科大楼_2842,Teaching,49,00:00,23:59
P2943,理科大楼_2843,Teaching,9,00:00,23:59
P2944,理科大楼_2844,Teaching,25,00:00,23:59
P2945,理科大楼_2845,Teaching,5,00:00,23:59
P2946,理科大楼_2846,Teaching,35,00:00,23:59
P2947,理科大楼_2847,Teaching,20,00:00,23:59
P2948,理科大楼_2848,Teaching,28,00:00,23:59
P2949,理科大楼_2849,Teaching,34,00:00,23:59
P2950,理科大楼_2850,Teaching,49,00:00,23:59
P2951,理科大楼_2851,Teaching,20,00:00,23:59
P2952,理科大楼_2852,Teaching,45,00:00,23:59
P2953,理科大楼_2853,Teaching,23,00:00,23:59
P2954,理科大楼_2854,Teaching,43,00:00,23:59
P2955,理科大楼_2855,Teaching,28,00:00,23:59
P2956,理科大楼_2856,Teaching,44,00:00,23:59
P2957,理科大楼_2857,Teaching,31,00:00,23:59
P2958,理科大楼_2858,Teaching,45,00:00,23:59
P2959,理科大楼_2859,Teaching,40,00:00,23:59
P2960,理科大楼_2860,Teaching,34,00:00,23:59
P2961,理科大楼_2861,Teaching,42,00:00,23:59
P2962,理科大楼_2862,Teaching,11,00:00,23:59
P2963,理科大楼_2863,Teaching,10,00:00,23:59
P2964,理科大楼_2864,Teaching,27,00:00,23:59
P2965,理科大楼_2865,Teaching,29,00:00,23:59
P2966,理科大楼_2866,Teaching,40,00:00,23:59
P2967,理科大楼_2867,Teaching,38,00:00,23:59
P2968,理科大楼_2868,Teaching,10,00:00,23:59
P2969,理科大楼_2869,Teaching,26,00:00,23:59
P2970,理科大楼_2870,Teaching,30,00:00,23:59
P2971,理科大楼_2871,Teaching,5,00:00,23:59
P2972,理科大楼_2872,Teaching,42,00:00,23:59
P2973,理科大楼_2873,Teaching,19,00:00,23:59
P2974,理科大楼_2874,Teaching,15,00:00,23:59
P2975,理科大楼_2875,Teaching,41,00:00,23:59
P2976,理科大楼_2876,Teaching,26,00:00,23:59
P2977,理科大楼_2877,Teaching,22,00:00,23:59
P2978,理科大楼_2878,Teaching,47,00:00,23:59
P2979,理科大楼_2879,Teaching,24,00:00,23:59
P2980,理科大楼_2880,Teaching,38,00:00,23:59
P2981,理科大楼_2881,Teaching,38,00:00,23:59
P2982,理科大楼_2882,Teaching,45,00:00,23:59
P2983,理科大楼_2883,Teaching,32,00:00,23:59
P2984,理科大楼_2884,Teaching,45,00:00,23:59
P2985,理科大楼_2885,Teaching,24,00:00,23:59
P2986,理科大楼_2886,Teaching,27,00:00,23:59
P2987,理科大楼_2887,Teaching,45,00:00,23:59
