place_id,display_name,category,stay_time,open_time,close_time
P0552,Place_P0552,Other,59,00:00,23:59
P0553,Place_P0553,Dining,12,00:00,23:59
P0554,Place_P0554,Dormitory,42,00:00,23:59
P0555,Place_P0555,Dormitory,56,00:00,23:59
P0556,Place_P0556,Other,6,00:00,23:59
P0557,Place_P0557,Sports,30,00:00,23:59
P0558,Place_P0558,Teaching,24,00:00,23:59
P0559,Place_P0559,Dormitory,40,00:00,23:59
P0560,Place_P0560,Other,12,00:00,23:59
P0561,Place_P0561,Sports,2,00:00,23:59
P0562,Place_P0562,Medical,15,00:00,23:59
P0563,Place_P0563,Dormitory,1,00:00,23:59
P0564,Place_P0564,Dormitory,38,00:00,23:59
P0565,Place_P0565,Teaching,40,00:00,23:59
P0566,Place_P0566,Other,21,00:00,23:59
P0567,Place_P0567,Dining,39,00:00,23:59
P0568,Place_P0568,Dining,47,00:00,23:59
P0569,Place_P0569,Dining,59,00:00,23:59
P0570,Place_P0570,Other,6,00:00,23:59
P0571,Place_P0571,Dining,4,00:00,23:59
P0572,Place_P0572,Teaching,52,00:00,23:59
P0573,Place_P0573,Other,47,00:00,23:59
P0574,Place_P0574,Dining,4,00:00,23:59
P0575,Place_P0575,Sports,17,00:00,23:59
P0576,Place_P0576,Sports,2,00:00,23:59
P0577,Place_P0577,Medical,18,00:00,23:59
P0578,Place_P0578,Dormitory,8,00:00,23:59
P0579,Place_P0579,Medical,7,00:00,23:59
P0580,Place_P0580,Sports,44,00:00,23:59
P0581,Place_P0581,Teaching,8,00:00,23:59
P0582,Place_P0582,Medical,5,00:00,23:59
P0583,Place_P0583,Teaching,20,00:00,23:59
P0584,Place_P0584,Dining,8,00:00,23:59
P0585,Place_P0585,Other,2,00:00,23:59
P0586,Place_P0586,Other,8,00:00,23:59
P0587,Place_P0587,Teaching,1,00:00,23:59
P0588,Place_P0588,Dormitory,51,00:00,23:59
P0589,Place_P0589,Other,23,00:00,23:59
P0590,Place_P0590,Teaching,32,00:00,23:59
P0591,Place_P0591,Other,56,00:00,23:59
P0592,Place_P0592,Sports,56,00:00,23:59
P0593,Place_P0593,Sports,4,00:00,23:59
P0594,Place_P0594,Teaching,14,00:00,23:59
P0595,Place_P0595,Medical,31,00:00,23:59
P0596,Place_P0596,Dining,10,00:00,23:59
P0597,Place_P0597,Dining,25,00:00,23:59
P0598,Place_P0598,Dormitory,41,00:00,23:59
P0599,Place_P0599,Other,8,00:00,23:59
P0600,Place_P0600,Dormitory,24,00:00,23:59
P0601,Place_P0601,Other,4,00:00,23:59
P0602,Place_P0602,Sports,32,00:00,23:59
P0603,Place_P0603,Dormitory,56,00:00,23:59
P0604,Place_P0604,Dormitory,18,00:00,23:59
P0605,Place_P0605,Other,25,00:00,23:59
P0606,Place_P0606,Sports,28,00:00,23:59
P0607,Place_P0607,Sports,36,00:00,23:59
P0608,Place_P0608,Teaching,8,00:00,23:59
P0609,Place_P0609,Dormitory,49,00:00,23:59
P0610,Place_P0610,Teaching,1,00:00,23:59
P0611,Place_P0611,Dining,11,00:00,23:59
P0612,Place_P0612,Other,18,00:00,23:59
P0613,Place_P0613,Other,22,00:00,23:59
P0614,Place_P0614,Dormitory,47,00:00,23:59
P0615,Place_P0615,Other,18,00:00,23:59
P0616,Place_P0616,Dining,56,00:00,23:59
P0617,Place_P0617,Teaching,52,00:00,23:59
P0618,Place_P0618,Dormitory,7,00:00,23:59
P0619,Place_P0619,Dormitory,0,00:00,23:59
P0620,Place_P0620,Sports,6,00:00,23:59
P0621,Place_P0621,Dining,29,00:00,23:59
P0622,Place_P0622,Dormitory,7,00:00,23:59
P0623,Place_P0623,Dining,19,00:00,23:59
P0624,Place_P0624,Teaching,47,00:00,23:59
P0625,Place_P0625,Medical,46,00:00,23:59
P0626,Place_P0626,Dining,47,00:00,23:59
P0627,Place_P0627,Dining,58,00:00,23:59
P0628,Place_P0628,Dining,19,00:00,23:59
P0629,Place_P0629,Dining,35,00:00,23:59
P0630,Place_P0630,Other,57,00:00,23:59
P0631,Place_P0631,Sports,35,00:00,23:59
P0632,Place_P0632,Dormitory,25,00:00,23:59
P0633,Place_P0633,Sports,5,00:00,23:59
P0634,Place_P0634,Other,6,00:00,23:59
P0635,Place_P0635,Medical,10,00:00,23:59
P0636,Place_P0636,Dormitory,6,00:00,23:59
P0637,Place_P0637,Dormitory,23,00:00,23:59
P0638,Place_P0638,Medical,50,00:00,23:59
P0639,Place_P0639,Medical,36,00:00,23:59
P0640,Place_P0640,Dormitory,7,00:00,23:59
P0641,Place_P0641,Dining,47,00:00,23:59
P0642,Place_P0642,Dining,13,00:00,23:59
P0643,Place_P0643,Dining,27,00:00,23:59
P0644,Place_P0644,Medical,42,00:00,23:59
P0645,Place_P0645,Dining,15,00:00,23:59
P0646,Place_P0646,Teaching,10,00:00,23:59
P0647,Place_P0647,Sports,25,00:00,23:59
P0648,Place_P0648,Teaching,1,00:00,23:59
P0649,Place_P0649,Sports,16,00:00,23:59
P0650,Place_P0650,Sports,20,00:00,23:59
P0651,Place_P0651,Dining,48,00:00,23:59
P0652,Place_P0652,Sports,55,00:00,23:59
P0653,Place_P0653,Dormitory,16,00:00,23:59
P0654,Place_P0654,Other,10,00:00,23:59
P0655,Place_P0655,Dining,13,00:00,23:59
P0656,Place_P0656,Other,30,00:00,23:59
P0657,Place_P0657,Other,0,00:00,23:59
P0658,Place_P0658,Medical,34,00:00,23:59
P0659,Place_P0659,Sports,38,00:00,23:59
P0660,Place_P0660,Teaching,42,00:00,23:59
P0661,Place_P0661,Teaching,38,00:00,23:59
P0662,Place_P0662,Dining,53,00:00,23:59
P0663,Place_P0663,Dormitory,9,00:00,23:59
P0664,Place_P0664,Dormitory,12,00:00,23:59
P0665,Place_P0665,Teaching,42,00:00,23:59
P0666,Place_P0666,Dining,34,00:00,23:59
P0667,Place_P0667,Dining,54,00:00,23:59
P0668,Place_P0668,Sports,11,00:00,23:59
P0669,Place_P0669,Dining,25,00:00,23:59
P0670,Place_P0670,Dining,5,00:00,23:59
P0671,Place_P0671,Dining,24,00:00,23:59
P0672,Place_P0672,Teaching,56,00:00,23:59
P0673,Place_P0673,Dormitory,10,00:00,23:59
P0674,Place_P0674,Dormitory,40,00:00,23:59
P0675,Place_P0675,Other,9,00:00,23:59
P0676,Place_P0676,Sports,9,00:00,23:59
P0677,Place_P0677,Medical,32,00:00,23:59
P0678,Place_P0678,Teaching,9,00:00,23:59
P0679,Place_P0679,Teaching,17,00:00,23:59
P0680,Place_P0680,Teaching,57,00:00,23:59
P0681,Place_P0681,Other,31,00:00,23:59
P0682,Place_P0682,Dining,58,00:00,23:59
P0683,Place_P0683,Dormitory,34,00:00,23:59
P0684,Place_P0684,Sports,59,00:00,23:59
P0685,Place_P0685,Other,7,00:00,23:59
P0686,Place_P0686,Other,36,00:00,23:59
P0687,Place_P0687,Dormitory,0,00:00,23:59
P0688,Place_P0688,Dormitory,38,00:00,23:59
P0689,Place_P0689,Medical,2,00:00,23:59
P0690,Place_P0690,Dormitory,0,00:00,23:59
P0691,Place_P0691,Dining,31,00:00,23:59
P0692,Place_P0692,Sports,38,00:00,23:59
P0693,Place_P0693,Dormitory,27,00:00,23:59
P0694,Place_P0694,Dormitory,9,00:00,23:59
P0695,Place_P0695,Medical,15,00:00,23:59
P0696,Place_P0696,Medical,50,00:00,23:59
P0697,Place_P0697,Teaching,32,00:00,23:59
P0698,Place_P0698,Teaching,33,00:00,23:59
P0699,Place_P0699,Dining,2,00:00,23:59
P0700,Place_P0700,Other,12,00:00,23:59
P0701,Place_P0701,Sports,52,00:00,23:59
P0702,Place_P0702,Dormitory,46,00:00,23:59
P0703,Place_P0703,Other,21,00:00,23:59
P0704,Place_P0704,Dining,4,00:00,23:59
P0705,Place_P0705,Dormitory,53,00:00,23:59
P0706,Place_P0706,Dormitory,29,00:00,23:59
P0707,Place_P0707,Dining,2,00:00,23:59
P0708,Place_P0708,Medical,60,00:00,23:59
P0709,Place_P0709,Other,5,00:00,23:59
P0710,Place_P0710,Dormitory,58,00:00,23:59
P0711,Place_P0711,Medical,29,00:00,23:59
P0712,Place_P0712,Other,11,00:00,23:59
P0713,Place_P0713,Teaching,56,00:00,23:59
P0714,Place_P0714,Medical,52,00:00,23:59
P0715,Place_P0715,Dormitory,51,00:00,23:59
P0716,Place_P0716,Medical,42,00:00,23:59
P0717,Place_P0717,Dormitory,57,00:00,23:59
P0718,Place_P0718,Medical,1,00:00,23:59
P0719,Place_P0719,Other,25,00:00,23:59
P0720,Place_P0720,Medical,23,00:00,23:59
P0721,Place_P0721,Other,17,00:00,23:59
P0722,Place_P0722,Dormitory,38,00:00,23:59
P0723,Place_P0723,Dormitory,53,00:00,23:59
P0724,Place_P0724,Other,2,00:00,23:59
P0725,Place_P0725,Dormitory,54,00:00,23:59
P0726,Place_P0726,Other,8,00:00,23:59
P0727,Place_P0727,Dining,4,00:00,23:59
P0728,Place_P0728,Dining,42,00:00,23:59
P0729,Place_P0729,Other,43,00:00,23:59
P0730,Place_P0730,Dining,23,00:00,23:59
P0731,Place_P0731,Medical,35,00:00,23:59
P0732,Place_P0732,Medical,54,00:00,23:59
P0733,Place_P0733,Medical,10,00:00,23:59
P0734,Place_P0734,Sports,4,00:00,23:59
P0735,Place_P0735,Dining,29,00:00,23:59
P0736,Place_P0736,Teaching,41,00:00,23:59
P0737,Place_P0737,Sports,44,00:00,23:59
P0738,Place_P0738,Sports,36,00:00,23:59
P0739,Place_P0739,Dormitory,34,00:00,23:59
P0740,Place_P0740,Teaching,43,00:00,23:59
P0741,Place_P0741,Sports,19,00:00,23:59
P0742,Place_P0742,Other,58,00:00,23:59
P0743,Place_P0743,Dining,39,00:00,23:59
P0744,Place_P0744,Teaching,48,00:00,23:59
P0745,Place_P0745,Other,12,00:00,23:59
P0746,Place_P0746,Dormitory,26,00:00,23:59
P0747,Place_P0747,Teaching,0,00:00,23:59
P0748,Place_P0748,Dining,51,00:00,23:59
P0749,Place_P0749,Teaching,24,00:00,23:59
P0750,Place_P0750,Other,3,00:00,23:59
P0751,Place_P0751,Medical,8,00:00,23:59
P0752,Place_P0752,Sports,4,00:00,23:59
P0753,Place_P0753,Dormitory,21,00:00,23:59
P0754,Place_P0754,Dormitory,42,00:00,23:59
P0755,Place_P0755,Teaching,59,00:00,23:59
P0756,Place_P0756,Medical,32,00:00,23:59
P0757,Place_P0757,Dining,49,00:00,23:59
P0758,Place_P0758,Sports,59,00:00,23:59
P0759,Place_P0759,Dormitory,40,00:00,23:59
P0760,Place_P0760,Dining,23,00:00,23:59
P0761,Place_P0761,Medical,40,00:00,23:59
P0762,Place_P0762,Other,32,00:00,23:59
P0763,Place_P0763,Teaching,6,00:00,23:59
P0764,Place_P0764,Teaching,49,00:00,23:59
P0765,Place_P0765,Sports,28,00:00,23:59
P0766,Place_P0766,Teaching,9,00:00,23:59
P0767,Place_P0767,Medical,48,00:00,23:59
P0768,Place_P0768,Dormitory,27,00:00,23:59
P0769,Place_P0769,Sports,29,00:00,23:59
P0770,Place_P0770,Sports,29,00:00,23:59
P0771,Place_P0771,Sports,24,00:00,23:59
P0772,Place_P0772,Medical,57,00:00,23:59
P0773,Place_P0773,Sports,10,00:00,23:59
P0774,Place_P0774,Dormitory,36,00:00,23:59
P0775,Place_P0775,Medical,36,00:00,23:59
P0776,Place_P0776,Medical,25,00:00,23:59
P0777,Place_P0777,Medical,37,00:00,23:59
P0778,Place_P0778,Dormitory,54,00:00,23:59
P0779,Place_P0779,Teaching,6,00:00,23:59
P0780,Place_P0780,Medical,41,00:00,23:59
P0781,Place_P0781,Dormitory,54,00:00,23:59
P0782,Place_P0782,Dining,14,00:00,23:59
P0783,Place_P0783,Other,9,00:00,23:59
P0784,Place_P0784,Dormitory,15,00:00,23:59
P0785,Place_P0785,Teaching,46,00:00,23:59
P0786,Place_P0786,Other,59,00:00,23:59
P0787,Place_P0787,Other,33,00:00,23:59
P0788,Place_P0788,Medical,39,00:00,23:59
P0789,Place_P0789,Medical,43,00:00,23:59
P0790,Place_P0790,Dining,11,00:00,23:59
P0791,Place_P0791,Other,50,00:00,23:59
P0792,Place_P0792,Sports,3,00:00,23:59
P0793,Place_P0793,Other,8,00:00,23:59
P0794,Place_P0794,Other,12,00:00,23:59
P0795,Place_P0795,Teaching,43,00:00,23:59
P0796,Place_P0796,Other,3,00:00,23:59
P0797,Place_P0797,Sports,11,00:00,23:59
P0798,Place_P0798,Dining,59,00:00,23:59
P0799,Place_P0799,Dining,10,00:00,23:59
P0800,Place_P0800,Teaching,25,00:00,23:59
P0801,Place_P0801,Other,27,00:00,23:59
P0802,Place_P0802,Sports,59,00:00,23:59
P0803,Place_P0803,Sports,38,00:00,23:59
P0804,Place_P0804,Dormitory,17,00:00,23:59
P0805,Place_P0805,Dormitory,1,00:00,23:59
P0806,Place_P0806,Teaching,44,00:00,23:59
P0807,Place_P0807,Teaching,21,00:00,23:59
P0808,Place_P0808,Sports,30,00:00,23:59
P0809,Place_P0809,Teaching,48,00:00,23:59
P0810,Place_P0810,Other,35,00:00,23:59
P0811,Place_P0811,Sports,36,00:00,23:59
P0812,Place_P0812,Medical,46,00:00,23:59
P0813,Place_P0813,Sports,29,00:00,23:59
P0814,Place_P0814,Dormitory,23,00:00,23:59
P0815,Place_P0815,Dormitory,0,00:00,23:59
P0816,Place_P0816,Dormitory,14,00:00,23:59
P0817,Place_P0817,Dormitory,9,00:00,23:59
P0818,Place_P0818,Other,46,00:00,23:59
P0819,Place_P0819,Dining,30,00:00,23:59
P0820,Place_P0820,Sports,39,00:00,23:59
P0821,Place_P0821,Dining,17,00:00,23:59
P0822,Place_P0822,Other,2,00:00,23:59
P0823,Place_P0823,Other,22,00:00,23:59
P0824,Place_P0824,Medical,23,00:00,23:59
P0825,Place_P0825,Dormitory,52,00:00,23:59
P0826,Place_P0826,Medical,30,00:00,23:59
P0827,Place_P0827,Teaching,0,00:00,23:59
P0828,Place_P0828,Dining,4,00:00,23:59
P0829,Place_P0829,Teaching,12,00:00,23:59
P0830,Place_P0830,Dormitory,55,00:00,23:59
P0831,Place_P0831,Dormitory,41,00:00,23:59
P0832,Place_P0832,Teaching,32,00:00,23:59
P0833,Place_P0833,Teaching,0,00:00,23:59
P0834,Place_P0834,Dining,17,00:00,23:59
P0835,Place_P0835,Dormitory,28,00:00,23:59
P0836,Place_P0836,Dining,9,00:00,23:59
P0837,Place_P0837,Teaching,18,00:00,23:59
P0838,Place_P0838,Sports,8,00:00,23:59
P0839,Place_P0839,Dormitory,0,00:00,23:59
P0840,Place_P0840,Sports,52,00:00,23:59
P0841,Place_P0841,Other,51,00:00,23:59
P0842,Place_P0842,Teaching,54,00:00,23:59
P0843,Place_P0843,Dormitory,11,00:00,23:59
P0844,Place_P0844,Teaching,49,00:00,23:59
P0845,Place_P0845,Dining,14,00:00,23:59
P0846,Place_P0846,Dining,31,00:00,23:59
P0847,Place_P0847,Teaching,41,00:00,23:59
P0848,Place_P0848,Sports,16,00:00,23:59
P0849,Place_P0849,Sports,42,00:00,23:59
P0850,Place_P0850,Other,22,00:00,23:59
P0851,Place_P0851,Medical,36,00:00,23:59
P0852,Place_P0852,Medical,40,00:00,23:59
P0853,Place_P0853,Dormitory,5,00:00,23:59
P0854,Place_P0854,Teaching,15,00:00,23:59
P0855,Place_P0855,Dining,55,00:00,23:59
P0856,Place_P0856,Sports,16,00:00,23:59
P0857,Place_P0857,Other,8,00:00,23:59
P0858,Place_P0858,Other,40,00:00,23:59
P0859,Place_P0859,Medical,20,00:00,23:59
P0860,Place_P0860,Teaching,37,00:00,23:59
P0861,Place_P0861,Teaching,58,00:00,23:59
P0862,Place_P0862,Other,36,00:00,23:59
P0863,Place_P0863,Dining,47,00:00,23:59
P0864,Place_P0864,Teaching,16,00:00,23:59
P0865,Place_P0865,Medical,5,00:00,23:59
P0866,Place_P0866,Other,26,00:00,23:59
P0867,Place_P0867,Sports,10,00:00,23:59
P0868,Place_P0868,Sports,17,00:00,23:59
P0869,Place_P0869,Other,28,00:00,23:59
P0870,Place_P0870,Dormitory,13,00:00,23:59
P0871,Place_P0871,Dining,15,00:00,23:59
P0872,Place_P0872,Dining,56,00:00,23:59
P0873,Place_P0873,Dining,52,00:00,23:59
P0874,Place_P0874,Dining,29,00:00,23:59
P0875,Place_P0875,Teaching,27,00:00,23:59
P0876,Place_P0876,Dormitory,41,00:00,23:59
P0877,Place_P0877,Sports,47,00:00,23:59
P0878,Place_P0878,Medical,15,00:00,23:59
P0879,Place_P0879,Other,6,00:00,23:59
P0880,Place_P0880,Medical,49,00:00,23:59
P0881,Place_P0881,Sports,56,00:00,23:59
P0882,Place_P0882,Medical,44,00:00,23:59
P0883,Place_P0883,Dining,32,00:00,23:59
P0884,Place_P0884,Dormitory,54,00:00,23:59
P0885,Place_P0885,Sports,20,00:00,23:59
P0886,Place_P0886,Teaching,44,00:00,23:59
P0887,Place_P0887,Dining,60,00:00,23:59
P0888,Place_P0888,Dining,21,00:00,23:59
P0889,Place_P0889,Teaching,23,00:00,23:59
P0890,Place_P0890,Dining,27,00:00,23:59
P0891,Place_P0891,Dining,2,00:00,23:59
P0892,Place_P0892,Sports,48,00:00,23:59
P0893,Place_P0893,Medical,51,00:00,23:59
P0894,Place_P0894,Other,13,00:00,23:59
P0895,Place_P0895,Medical,50,00:00,23:59
P0896,Place_P0896,Teaching,26,00:00,23:59
P0897,Place_P0897,Medical,54,00:00,23:59
P0898,Place_P0898,Medical,54,00:00,23:59
P0899,Place_P0899,Teaching,21,00:00,23:59
P0900,Place_P0900,Dormitory,19,00:00,23:59
P0901,Place_P0901,Dining,31,00:00,23:59
P0902,Place_P0902,Dining,11,00:00,23:59
P0903,Place_P0903,Dormitory,35,00:00,23:59
P0904,Place_P0904,Sports,14,00:00,23:59
P0905,Place_P0905,Other,7,00:00,23:59
P0906,Place_P0906,Dining,12,00:00,23:59
P0907,Place_P0907,Teaching,40,00:00,23:59
P0908,Place_P0908,Other,2,00:00,23:59
P0909,Place_P0909,Medical,26,00:00,23:59
P0910,Place_P0910,Dormitory,45,00:00,23:59
P0911,Place_P0911,Sports,26,00:00,23:59
P0912,Place_P0912,Teaching,41,00:00,23:59
P0913,Place_P0913,Medical,42,00:00,23:59
P0914,Place_P0914,Teaching,46,00:00,23:59
P0915,Place_P0915,Dining,26,00:00,23:59
P0916,Place_P0916,Dining,11,00:00,23:59
P0917,Place_P0917,Teaching,16,00:00,23:59
P0918,Place_P0918,Medical,17,00:00,23:59
P0919,Place_P0919,Teaching,37,00:00,23:59
P0920,Place_P0920,Sports,37,00:00,23:59
P0921,Place_P0921,Teaching,1,00:00,23:59
P0922,Place_P0922,Dining,12,00:00,23:59
P0923,Place_P0923,Sports,16,00:00,23:59
P0924,Place_P0924,Medical,51,00:00,23:59
P0925,Place_P0925,Sports,19,00:00,23:59
P0926,Place_P0926,Teaching,55,00:00,23:59
P0927,Place_P0927,Dormitory,47,00:00,23:59
P0928,Place_P0928,Dining,15,00:00,23:59
P0929,Place_P0929,Medical,58,00:00,23:59
P0930,Place_P0930,Dining,55,00:00,23:59
P0931,Place_P0931,Other,22,00:00,23:59
P0932,Place_P0932,Teaching,2,00:00,23:59
P0933,Place_P0933,Sports,44,00:00,23:59
P0934,Place_P0934,Dining,28,00:00,23:59
P0935,Place_P0935,Medical,40,00:00,23:59
P0936,Place_P0936,Sports,34,00:00,23:59
P0937,Place_P0937,Other,47,00:00,23:59
P0938,Place_P0938,Other,32,00:00,23:59
P0939,Place_P0939,Other,39,00:00,23:59
P0940,Place_P0940,Other,42,00:00,23:59
P0941,Place_P0941,Medical,0,00:00,23:59
P0942,Place_P0942,Other,52,00:00,23:59
P0943,Place_P0943,Dining,11,00:00,23:59
P0944,Place_P0944,Other,23,00:00,23:59
P0945,Place_P0945,Sports,19,00:00,23:59
P0946,Place_P0946,Teaching,44,00:00,23:59
P0947,Place_P0947,Teaching,47,00:00,23:59
P0948,Place_P0948,Dining,48,00:00,23:59
P0949,Place_P0949,Teaching,20,00:00,23:59
P0950,Place_P0950,Dormitory,31,00:00,23:59
P0951,Place_P0951,Dining,49,00:00,23:59
P0952,Place_P0952,Other,8,00:00,23:59
P0953,Place_P0953,Other,38,00:00,23:59
P0954,Place_P0954,Other,25,00:00,23:59
P0955,Place_P0955,Medical,49,00:00,23:59
P0956,Place_P0956,Dining,59,00:00,23:59
P0957,Place_P0957,Sports,8,00:00,23:59
P0958,Place_P0958,Dormitory,60,00:00,23:59
P0959,Place_P0959,Medical,47,00:00,23:59
P0960,Place_P0960,Other,29,00:00,23:59
P0961,Place_P0961,Other,23,00:00,23:59
P0962,Place_P0962,Teaching,41,00:00,23:59
P0963,Place_P0963,Sports,10,00:00,23:59
P0964,Place_P0964,Medical,7,00:00,23:59
P0965,Place_P0965,Sports,19,00:00,23:59
P0966,Place_P0966,Other,36,00:00,23:59
P0967,Place_P0967,Teaching,21,00:00,23:59
P0968,Place_P0968,Dining,55,00:00,23:59
P0969,Place_P0969,Medical,43,00:00,23:59
P0970,Place_P0970,Teaching,38,00:00,23:59
P0971,Place_P0971,Dining,20,00:00,23:59
P0972,Place_P0972,Other,7,00:00,23:59
P0973,Place_P0973,Medical,12,00:00,23:59
P0974,Place_P0974,Sports,24,00:00,23:59
P0975,Place_P0975,Medical,11,00:00,23:59
P0976,Place_P0976,Medical,55,00:00,23:59
P0977,Place_P0977,Medical,46,00:00,23:59
P0978,Place_P0978,Dormitory,3,00:00,23:59
P0979,Place_P0979,Dormitory,12,00:00,23:59
P0980,Place_P0980,Sports,21,00:00,23:59
P0981,Place_P0981,Sports,37,00:00,23:59
P0982,Place_P0982,Other,16,00:00,23:59
P0983,Place_P0983,Dining,8,00:00,23:59
P0984,Place_P0984,Dormitory,40,00:00,23:59
P0985,Place_P0985,Medical,5,00:00,23:59
P0986,Place_P0986,Dormitory,34,00:00,23:59
P0987,Place_P0987,Medical,10,00:00,23:59
P0988,Place_P0988,Dormitory,24,00:00,23:59
P0989,Place_P0989,Sports,0,00:00,23:59
P0990,Place_P0990,Sports,57,00:00,23:59
P0991,Place_P0991,Dining,3,00:00,23:59
P0992,Place_P0992,Other,60,00:00,23:59
P0993,Place_P0993,Dining,41,00:00,23:59
P0994,Place_P0994,Teaching,57,00:00,23:59
P0995,Place_P0995,Dormitory,14,00:00,23:59
P0996,Place_P0996,Dormitory,8,00:00,23:59
P0997,Place_P0997,Sports,56,00:00,23:59
P0998,Place_P0998,Medical,12,00:00,23:59
P0999,Place_P0999,Other,1,00:00,23:59
P1000,Place_P1000,Other,20,00:00,23:59
